"","edition","round","score","team1","team2","url","venue","year"
"5725","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (1-0)","Gambia","Algeria (الجزائر)","2010_SA_PR.htm","Banjul.",2008
"5726","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-1 (1-0)","Botswana","Ivory Coast (Côte d’Ivoire)","2010_SA_PR.htm","Gaborone.",2008
"5727","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-1 (1-0)","Rwanda","Morocco (المغرب)","2010_SA_PR.htm","Kigali.",2008
"5728","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-3 (0-1)","Seychelles","Burkina Faso","2010_SA_PR.htm","Victoria.",2008
"5729","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-2 (1-0)","Sudan (السودان)","Mali","2010_SA_PR.htm","Khartoum.",2008
"5730","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-1 (1-1)","Chad (Tchad / تشاد)","Congo","2010_SA_PR.htm","Ndjaména.",2008
"5731","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (0-0)","Malawi (Malaŵi)","Egypt (مصر)","2010_SA_PR.htm","Blantyre.",2008
"5732","2010-SOUTH AFRICA","PRELIMINARY-S.America","1-1 (0-0)","Argentina","Ecuador","2010_SA_PR.htm","Buenos Aires.",2008
"5733","2010-SOUTH AFRICA","PRELIMINARY-S.America","2-0 (1-0)","Paraguay","Brazil (Brasil)","2010_SA_PR.htm","Asunción.",2008
"5734","2010-SOUTH AFRICA","PRELIMINARY-S.America","0-2 (0-1)","Bolivia","Chile","2010_SA_PR.htm","La_Paz.",2008
"5735","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","7-0 (3-0)","Jamaica","Bahamas","2010_SA_PR.htm","Kingston.",2008
"5736","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-3 (0-2)","Saint Vincent & The Grenadines","Canada","2010_SA_PR.htm","Kingstown.",2008
"5737","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-2 (0-0)","Belize","Mexico (México)","2010_SA_PR.htm","Houston.",2008
"5738","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","8-0 (3-0)","USA","Barbados","2010_SA_PR.htm","Carson.",2008
"5739","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-2 (1-2)","Trinidad and Tobago","Bermuda","2010_SA_PR.htm","Macoya.",2008
"5740","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-0 (1-0)","Panama (Panamá)","El Salvador","2010_SA_PR.htm","Panamá.",2008
"5741","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-0 (0-0)","Haiti (Haïti)","Dutch Antilles (Nederlandse Antillen)","2010_SA_PR.htm","Port-au-Prince.",2008
"5742","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-1 (0-1)","Mauritius","Cape Verde (Cabo Verde)","2010_SA_PR.htm","Curepipe.",2008
"5743","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-1 (0-1)","Equatorial Guinea (Guinea Ecuatorial)","Nigeria","2010_SA_PR.htm","Malabo.",2008
"5744","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-1 (0-0)","Lesotho","Libya (ليبيا)","2010_SA_PR.htm","Bloemfontein.",2008
"5745","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-2 (0-0)","Liberia","Senegal (Sénégal)","2010_SA_PR.htm","Monrovia.",2008
"5746","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-1 (0-1)","Madagascar (Madagasikara)","Mozambique (Moçambique)","2010_SA_PR.htm","Antananarivo.",2008
"5747","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-1 (0-0)","Burundi","Tunisia (تونس)","2010_SA_PR.htm","Bujumbura.",2008
"5748","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-0 (0-0)","Swaziland (Swatini)","Zambia","2010_SA_PR.htm","Mbabane.",2008
"5749","2010-SOUTH AFRICA","PRELIMINARY-S.America","6-0 (2-0)","Uruguay","Peru (Perú)","2010_SA_PR.htm","Montevideo.",2008
"5750","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","3-4 (2-2)","Antigua and Barbuda","Cuba","2010_SA_PR.htm","St._Johns.",2008
"5751","2010-SOUTH AFRICA","PRELIMINARY-S.America","0-0 (0-0)","Brazil (Brasil)","Argentina","2010_SA_PR.htm","Belo Horizonte.",2008
"5752","2010-SOUTH AFRICA","PRELIMINARY-S.America","0-0 (0-0)","Ecuador","Colombia","2010_SA_PR.htm","Quito.",2008
"5753","2010-SOUTH AFRICA","PRELIMINARY-S.America","4-2 (2-0)","Bolivia","Paraguay","2010_SA_PR.htm","La_Paz.",2008
"5754","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-6 (0-5)","Bahamas","Jamaica","2010_SA_PR.htm","Greenfield.",2008
"5755","2010-SOUTH AFRICA","PRELIMINARY-S.America","2-3 (0-0)","Venezuela","Chile","2010_SA_PR.htm","Puerto_la_Cruz.",2008
"5756","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","4-1 (2-0)","Canada","Saint Vincent & The Grenadines","2010_SA_PR.htm","Montréal.",2008
"5757","2010-SOUTH AFRICA","PRELIMINARY-Africa","4-0 (1-0)","Libya (ليبيا)","Lesotho","2010_SA_PR.htm","Tripoli.",2008
"5758","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (1-0)","Algeria (الجزائر)","Gambia","2010_SA_PR.htm","Blida.",2008
"5759","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-3 (1-2)","Saint Lucia","Guatemala","2010_SA_PR.htm","Los Angeles.",2008
"5760","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","3-0 (2-0)","Costa Rica","Grenada","2010_SA_PR.htm","San_José.",2008
"5761","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","7-0 (3-0)","Mexico (México)","Belize","2010_SA_PR.htm","Monterrey.",2008
"5762","2010-SOUTH AFRICA","PRELIMINARY-Oceania","3-0 (1-0)","New Caledonia (Nouvelle-Calédonie)","Vanuatu","2010_SA_PR.htm","Nouméa.",2008
"5763","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-1 (0-0)","Cameroon (Cameroun)","Tanzania","2010_SA_PR.htm","Yaoundé.",2008
"5764","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-0 (1-0)","Nigeria","Equatorial Guinea (Guinea Ecuatorial)","2010_SA_PR.htm","Abuja.",2008
"5765","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-0 (0-0)","South Africa (Suid-Afrika)","Sierra Leone","2010_SA_PR.htm","Atteridgeville.",2008
"5766","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-1 (2-0)","Senegal (Sénégal)","Liberia","2010_SA_PR.htm","Dakar.",2008
"5767","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-0 (1-0)","Morocco (المغرب)","Rwanda","2010_SA_PR.htm","Casablanca.",2008
"5768","2010-SOUTH AFRICA","PRELIMINARY-Africa","4-1 (2-1)","Burkina Faso","Seychelles","2010_SA_PR.htm","Ouagadougou.",2008
"5769","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-1 (2-1)","Tunisia (تونس)","Burundi","2010_SA_PR.htm","Radès.",2008
"5770","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (0-0)","Zambia","Swaziland (Swatini)","2010_SA_PR.htm","Chililabombwe.",2008
"5771","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-2 (0-2)","Guyana","Surinam (Suriname)","2010_SA_PR.htm","Georgetown.",2008
"5772","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-1 (0-1)","Barbados","USA","2010_SA_PR.htm","Bridgetown.",2008
"5773","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-2 (0-1)","Bermuda","Trinidad and Tobago","2010_SA_PR.htm","Prospect.",2008
"5774","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","3-1 (0-1)","El Salvador","Panama (Panamá)","2010_SA_PR.htm","San_Salvador.",2008
"5775","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-1 (0-0)","Dutch Antilles (Nederlandse Antillen)","Haiti (Haïti)","2010_SA_PR.htm","Willemstad.",2008
"5776","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","4-0 (2-0)","Cuba","Antigua and Barbuda","2010_SA_PR.htm","La_Habana.",2008
"5777","2010-SOUTH AFRICA","PRELIMINARY-Asia","0-1 (0-0)","Iraq (العراق)","Qatar (قطر)","2010_SA_PR.htm","Dubai.",2008
"5778","2010-SOUTH AFRICA","PRELIMINARY-Asia","0-1 (0-1)","Australia","China (中国)","2010_SA_PR.htm","Sydney.",2008
"5779","2010-SOUTH AFRICA","PRELIMINARY-Asia","2-1 (0-1)","Oman (عمان)","Thailand (ประเทศไทย)","2010_SA_PR.htm","Muscat.",2008
"5780","2010-SOUTH AFRICA","PRELIMINARY-Asia","1-0 (0-0)","Japan (日本)","Bahrain (البحرين)","2010_SA_PR.htm","Saitama.",2008
"5781","2010-SOUTH AFRICA","PRELIMINARY-Asia","0-0 (0-0)","South Korea (한국)","North Korea (조선)","2010_SA_PR.htm","Seoul.",2008
"5782","2010-SOUTH AFRICA","PRELIMINARY-Asia","2-0 (0-0)","Jordan (الأردن)","Turkmenistan (Türkmenistan)","2010_SA_PR.htm","Amman.",2008
"5783","2010-SOUTH AFRICA","PRELIMINARY-Asia","4-0 (2-0)","Saudi Arabia (العربية السعودية)","Uzbekistan (Ўзбекистон)","2010_SA_PR.htm","Riyadh.",2008
"5784","2010-SOUTH AFRICA","PRELIMINARY-Asia","1-2 (0-0)","Lebanon (لبنان)","Singapore (新加坡)","2010_SA_PR.htm","Beirut.",2008
"5785","2010-SOUTH AFRICA","PRELIMINARY-Asia","2-0 (1-0)","Iran (ایران)","Kuwait (الكويت)","2010_SA_PR.htm","Tehran.",2008
"5786","2010-SOUTH AFRICA","PRELIMINARY-Asia","1-3 (0-1)","United Arab Emirates (الإمارات العربية المتحدة)","Syria (سوريا)","2010_SA_PR.htm","Al-Ain.",2008
"5787","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-1 (1-0)","Cape Verde (Cabo Verde)","Mauritius","2010_SA_PR.htm","Praia.",2008
"5788","2010-SOUTH AFRICA","PRELIMINARY-Africa","4-0 (2-0)","Guinea (Guinée)","Namibia","2010_SA_PR.htm","Conakry.",2008
"5789","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-0 (0-0)","Zimbabwe","Kenya","2010_SA_PR.htm","Harare.",2008
"5790","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-0 (1-0)","Benin (Bénin)","Niger","2010_SA_PR.htm","Cotonou.",2008
"5791","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-0 (1-0)","Ghana","Gabon","2010_SA_PR.htm","Accra.",2008
"5792","2010-SOUTH AFRICA","PRELIMINARY-Africa","4-0 (2-0)","Ivory Coast (Côte d’Ivoire)","Botswana","2010_SA_PR.htm","Abidjan.",2008
"5793","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-0 (1-0)","Mozambique (Moçambique)","Madagascar (Madagasikara)","2010_SA_PR.htm","Maputo.",2008
"5794","2010-SOUTH AFRICA","PRELIMINARY-Africa","6-1 (1-1)","Ethiopia (ኢትዮጵያ)","Mauritania (موريتانيا)","2010_SA_PR.htm","Addis Ababa.",2008
"5795","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-0 (1-0)","Congo","Chad (Tchad / تشاد)","2010_SA_PR.htm","Brazzaville.",2008
"5796","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-0 (1-0)","Mali","Sudan (السودان)","2010_SA_PR.htm","Bamako.",2008
"5797","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-0 (1-0)","Egypt (مصر)","Malawi (Malaŵi)","2010_SA_PR.htm","Cairo.",2008
"5798","2010-SOUTH AFRICA","PRELIMINARY-Africa","5-1 (2-0)","D.R. Congo (R.D. Congo)","Djibouti (جيبوتي)","2010_SA_PR.htm","Kinshasa.",2008
"5799","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-0 (0-0)","Angola","Uganda","2010_SA_PR.htm","Luanda.",2008
"5800","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-0 (1-0)","Gabon","Lesotho","2010_SA_PR.htm","Libreville.",2008
"5801","2010-SOUTH AFRICA","PRELIMINARY-Europe","3-0 (3-0)","Kazakhstan (Қазақстан)","Andorra","2010_SA_PR.htm","Almaty.",2008
"5802","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-1 (0-0)","Guatemala","USA","2010_SA_PR.htm","Guatemala.",2008
"5803","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-3 (0-1)","Cuba","Trinidad and Tobago","2010_SA_PR.htm","La_Habana.",2008
"5804","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-1 (0-0)","Canada","Jamaica","2010_SA_PR.htm","Toronto.",2008
"5805","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","2-1 (0-1)","Mexico (México)","Honduras","2010_SA_PR.htm","México D.F.",2008
"5806","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-0 (0-0)","Costa Rica","El Salvador","2010_SA_PR.htm","San_José.",2008
"5807","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","2-2 (0-2)","Haiti (Haïti)","Surinam (Suriname)","2010_SA_PR.htm","Port-au-Prince.",2008
"5808","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (0-0)","Libya (ليبيا)","Ghana","2010_SA_PR.htm","Tripoli.",2008
"5809","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-2 (0-0)","Algeria (الجزائر)","Senegal (Sénégal)","2010_SA_PR.htm","Blida.",2008
"5810","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-3 (0-1)","Djibouti (جيبوتي)","Malawi (Malaŵi)","2010_SA_PR.htm","Djibouti.",2008
"5811","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-4 (0-1)","Malta","Portugal","2010_SA_PR.htm","TaQali.",2008
"5812","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-0 (0-0)","Albania (Shqipëri)","Sweden (Sverige)","2010_SA_PR.htm","Tiranë.",2008
"5813","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-0 (0-0)","Hungary (Magyarország)","Denmark (Danmark)","2010_SA_PR.htm","Budapest.",2008
"5814","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-2 (0-1)","Israel (ישראל)","Switzerland (Schweiz / Suisse)","2010_SA_PR.htm","Tel Aviv.",2008
"5815","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-2 (0-2)","Moldova","Latvia (Latvija)","2010_SA_PR.htm","Tiraspol.",2008
"5816","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-3 (0-2)","Luxembourg (Lëtzebuerg)","Greece (Ελλάδα)","2010_SA_PR.htm","Luxembourg.",2008
"5817","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-1 (1-1)","Poland (Polska)","Slovenia (Slovenija)","2010_SA_PR.htm","Wrocław.",2008
"5818","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-1 (0-0)","Slovakia (Slovensko)","Northern Ireland (Ulster)","2010_SA_PR.htm","Bratislava.",2008
"5819","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-0 (0-0)","Wales (Cymru)","Azerbaijan (Azərbaycan)","2010_SA_PR.htm","Cardiff.",2008
"5820","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-6 (0-1)","Liechtenstein","Germany (Deutschland)","2010_SA_PR.htm","Vaduz.",2008
"5821","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-0 (0-0)","Spain (España)","Bosnia-Herzegovina (Bosna i Hercegovina)","2010_SA_PR_GD.htm#WC-10-I-1","Murcia.",2008
"5822","2010-SOUTH AFRICA","PRELIMINARY-Europe","3-2 (1-0)","Belgium (België)","Estonia (Eesti)","2010_SA_PR.htm","Liège.",2008
"5823","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-2 (0-0)","Armenia (Հայաստան)","Turkey (Türkiye)","2010_SA_PR.htm","Erevan.",2008
"5824","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-0 (0-0)","Ukraine (Україна)","Belarus (Беларусь)","2010_SA_PR.htm","Lvïv.",2008
"5825","2010-SOUTH AFRICA","PRELIMINARY-Europe","3-0 (2-0)","Croatia (Hrvatska)","Kazakhstan (Қазақстан)","2010_SA_PR.htm","Zagreb.",2008
"5826","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-2 (0-0)","Andorra","England","2010_SA_PR.htm","Barcelona.",2008
"5827","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-3 (0-1)","Romania (România)","Lithuania (Lietuva)","2010_SA_PR.htm","Cluj-Napoca.",2008
"5828","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-0 (1-0)","Serbia (Србија)","Faroe Islands (Føroyar)","2010_SA_PR.htm","Beograd.",2008
"5829","2010-SOUTH AFRICA","PRELIMINARY-Europe","3-1 (2-0)","Austria (Österreich)","France","2010_SA_PR.htm","Wien.",2008
"5830","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-2 (0-1)","Georgia (საქართველო)","Ireland (Éire)","2010_SA_PR.htm","Mainz.",2008
"5831","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-2 (0-1)","Montenegro (Црна Гора)","Bulgaria (България)","2010_SA_PR.htm","Podgorica.",2008
"5832","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-2 (1-1)","Cyprus (Κύπρος)","Italy (Italia)","2010_SA_PR.htm","Lárnax.",2008
"5833","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-2 (1-1)","Norway (Norge)","Iceland (Ísland)","2010_SA_PR.htm","Oslo.",2008
"5834","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-0 (1-0)","Macedonia (Македонија)","Scotland","2010_SA_PR.htm","Skopje.",2008
"5835","2010-SOUTH AFRICA","PRELIMINARY-S.America","3-1 (1-1)","Ecuador","Bolivia","2010_SA_PR.htm","Quito.",2008
"5836","2010-SOUTH AFRICA","PRELIMINARY-S.America","0-1 (1-1)","Argentina","Paraguay","2010_SA_PR.htm","Buenos Aires.",2008
"5837","2010-SOUTH AFRICA","PRELIMINARY-S.America","0-1 (0-1)","Colombia","Uruguay","2010_SA_PR.htm","Bogotá.",2008
"5838","2010-SOUTH AFRICA","PRELIMINARY-S.America","1-0 (1-0)","Peru (Perú)","Venezuela","2010_SA_PR.htm","Lima.",2008
"5839","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","0-1 (0-1)","Cuba","USA","2010_SA_PR.htm","La_Habana.",2008
"5840","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-1 (0-0)","Trinidad and Tobago","Guatemala","2010_SA_PR.htm","Port_of_Spain.",2008
"5841","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","1-2 (1-0)","Canada","Honduras","2010_SA_PR.htm","Montréal.",2008
"5842","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","3-0 (2-0)","Mexico (México)","Jamaica","2010_SA_PR.htm","México D.F.",2008
"5843","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","7-0 (2-0)","Costa Rica","Surinam (Suriname)","2010_SA_PR.htm","San_José.",2008
"5844","2010-SOUTH AFRICA","PRELIMINARY-N/C.America","5-0 (2-0)","El Salvador","Haiti (Haïti)","2010_SA_PR.htm","San_Salvador.",2008
"5845","2010-SOUTH AFRICA","PRELIMINARY-Asia","2-3 (0-2)","Bahrain (البحرين)","Japan (日本)","2010_SA_PR.htm","Manama.",2008
"5846","2010-SOUTH AFRICA","PRELIMINARY-Asia","3-0 (1-0)","Qatar (قطر)","Uzbekistan (Ўзбекистон)","2010_SA_PR.htm","Doha.",2008
"5847","2010-SOUTH AFRICA","PRELIMINARY-Asia","1-1 (1-0)","Saudi Arabia (العربية السعودية)","Iran (ایران)","2010_SA_PR.htm","Riyadh.",2008
"5848","2010-SOUTH AFRICA","PRELIMINARY-Asia","1-2 (0-0)","United Arab Emirates (الإمارات العربية المتحدة)","North Korea (조선)","2010_SA_PR.htm","Abu_Dhabi.",2008
"5849","2010-SOUTH AFRICA","PRELIMINARY-Oceania","2-0 (1-0)","Fiji","Vanuatu","2010_SA_PR.htm","Ba.",2008
"5850","2010-SOUTH AFRICA","PRELIMINARY-Oceania","1-3 (0-1)","New Caledonia (Nouvelle-Calédonie)","New Zealand (Aotearoa)","2010_SA_PR.htm","Nouméa.",2008
"5851","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-4 (1-4)","Mauritius","Tanzania","2010_SA_PR.htm","Curepipe.",2008
"5852","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-2 (1-0)","Cape Verde (Cabo Verde)","Cameroon (Cameroun)","2010_SA_PR.htm","Praia.",2008
"5853","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (1-0)","Kenya","Namibia","2010_SA_PR.htm","Nairobi.",2008
"5854","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-1 (0-0)","South Africa (Suid-Afrika)","Nigeria","2010_SA_PR.htm","Port_Elizabeth.",2008
"5855","2010-SOUTH AFRICA","PRELIMINARY-Africa","2-1 (1-0)","Sierra Leone","Equatorial Guinea (Guinea Ecuatorial)","2010_SA_PR.htm","Freetown.",2008
"5856","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-0 (2-0)","Gambia","Liberia","2010_SA_PR.htm","Banjul.",2008
"5857","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-1 (0-0)","Mauritania (موريتانيا)","Rwanda","2010_SA_PR.htm","Nouakchott.",2008
"5858","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-2 (0-1)","Seychelles","Burundi","2010_SA_PR.htm","Victoria.",2008
"5859","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-0 (0-0)","Burkina Faso","Tunisia (تونس)","2010_SA_PR.htm","Ouagadougou.",2008
"5860","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-2 (0-1)","Sudan (السودان)","Chad (Tchad / تشاد)","2010_SA_PR.htm","Cairo.",2008
"5861","2010-SOUTH AFRICA","PRELIMINARY-S.America","0-3 (0-2)","Chile","Brazil (Brasil)","2010_SA_PR.htm","Santiago.",2008
"5862","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-0 (0-0)","Zimbabwe","Guinea (Guinée)","2010_SA_PR.htm","Harare.",2008
"5863","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-2 (1-1)","Benin (Bénin)","Angola","2010_SA_PR.htm","Cotonou.",2008
"5864","2010-SOUTH AFRICA","PRELIMINARY-Africa","3-1 (0-1)","Niger","Uganda","2010_SA_PR.htm","Niamey.",2008
"5865","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-3 (0-0)","Lesotho","Gabon","2010_SA_PR.htm","Bloemfontein.",2008
"5866","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (1-0)","Madagascar (Madagasikara)","Botswana","2010_SA_PR.htm","Antananarivo.",2008
"5867","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-1 (0-0)","Mozambique (Moçambique)","Ivory Coast (Côte d’Ivoire)","2010_SA_PR.htm","Maputo.",2008
"5868","2010-SOUTH AFRICA","PRELIMINARY-Africa","1-0 (0-0)","Congo","Mali","2010_SA_PR.htm","Brazzaville.",2008
"5869","2010-SOUTH AFRICA","PRELIMINARY-Africa","0-1 (0-1)","D.R. Congo (R.D. Congo)","Egypt (مصر)","2010_SA_PR.htm","Kinshasa.",2008
"5870","2010-SOUTH AFRICA","PRELIMINARY-S.America","2-0 (2-0)","Paraguay","Venezuela","2010_SA_PR.htm","Asunción.",2008
"5871","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-3 (1-0)","Portugal","Denmark (Danmark)","2010_SA_PR.htm","Lisboa.",2008
"5872","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-1 (0-0)","Sweden (Sverige)","Hungary (Magyarország)","2010_SA_PR.htm","Stockholm.",2008
"5873","2010-SOUTH AFRICA","PRELIMINARY-Europe","3-0 (1-0)","Albania (Shqipëri)","Malta","2010_SA_PR.htm","Tiranë.",2008
"5874","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-2 (0-1)","Latvia (Latvija)","Greece (Ελλάδα)","2010_SA_PR.htm","Rīga.",2008
"5875","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-2 (1-2)","Moldova","Israel (ישראל)","2010_SA_PR.htm","Chişinău.",2008
"5876","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-2 (1-1)","Switzerland (Schweiz / Suisse)","Luxembourg (Lëtzebuerg)","2010_SA_PR.htm","Zürich.",2008
"5877","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-2 (0-1)","San Marino","Poland (Polska)","2010_SA_PR.htm","Serravalle.",2008
"5878","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-1 (1-0)","Slovenia (Slovenija)","Slovakia (Slovensko)","2010_SA_PR.htm","Maribor.",2008
"5879","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-0 (0-0)","Northern Ireland (Ulster)","Czech Republic (Česká Republika)","2010_SA_PR.htm","Belfast.",2008
"5880","2010-SOUTH AFRICA","PRELIMINARY-Europe","3-3 (2-2)","Finland (Suomi)","Germany (Deutschland)","2010_SA_PR.htm","Helsinki.",2008
"5881","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-0 (0-0)","Azerbaijan (Azərbaycan)","Liechtenstein","2010_SA_PR.htm","Baku.",2008
"5882","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-1 (1-0)","Russia (Россия)","Wales (Cymru)","2010_SA_PR.htm","Moskva.",2008
"5883","2010-SOUTH AFRICA","PRELIMINARY-Europe","7-0 (2-0)","Bosnia-Herzegovina (Bosna i Hercegovina)","Estonia (Eesti)","2010_SA_PR.htm","Zenica.",2008
"5884","2010-SOUTH AFRICA","PRELIMINARY-Europe","4-0 (2-0)","Spain (España)","Armenia (Հայաստան)","2010_SA_PR_GD.htm#WC-10-I-2","Albacete.",2008
"5885","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-1 (0-1)","Turkey (Türkiye)","Belgium (België)","2010_SA_PR.htm","İstanbul.",2008
"5886","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-3 (0-1)","Kazakhstan (Қазақстан)","Ukraine (Україна)","2010_SA_PR.htm","Almaty.",2008
"5887","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-4 (0-1)","Croatia (Hrvatska)","England","2010_SA_PR.htm","Zagreb.",2008
"5888","2010-SOUTH AFRICA","PRELIMINARY-Europe","1-3 (0-1)","Andorra","Belarus (Беларусь)","2010_SA_PR.htm","Andorra la Vella.",2008
"5889","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-1 (0-0)","Faroe Islands (Føroyar)","Romania (România)","2010_SA_PR.htm","Tórshavn.",2008
"5890","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-0 (0-0)","Lithuania (Lietuva)","Austria (Österreich)","2010_SA_PR.htm","Marijampolė.",2008
"5891","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-1 (0-0)","France","Serbia (Србија)","2010_SA_PR.htm","Paris.",2008
"5892","2010-SOUTH AFRICA","PRELIMINARY-Europe","2-0 (1-0)","Italy (Italia)","Georgia (საქართველო)","2010_SA_PR.htm","Udine.",2008
"5893","2010-SOUTH AFRICA","PRELIMINARY-Europe","0-0 (0-0)","Montenegro (Црна Гора)","Ireland (Éire)","2010_SA_PR.htm","Podgorica.",2008
